Geneid	SRR1554536(Adult 1)	SRR2071347(Adult 1)	SRR1554539(Adult 2)	SRR2071350(Adult 2)	SRR15545534(Adult 3)	SRR2071345(Adult 3)	SRR1554537(Fetus 1)	SRR2071348(Fetus 1)	SRR1554566(Fetus 2)	SRR2071377(Fetus 2)	SRR1554567(Fetus 3)	SRR2071378(Fetus 3)
NM_001287239	0	0	0	0	0	0	0	0	0	0	0	0
NM_001287238	0	0	0	0	0	0	0	0	0	0	0	0
NR_106911	0	0	0	0	0	0	0	0	0	0	0	0
NM_032818	48	73	22	25	44	49	352	714	576	620	426	455
NM_001216	15	21	15	15	4	7	28	48	89	96	31	33
NM_006368	1275	1783	2925	3107	2616	2783	3152	5710	2806	2978	3257	3465
NM_174923	0	0	0	0	0	0	0	0	0	0	0	0
NM_001080496	727	1114	3176	3441	2263	2489	6046	11461	4978	5388	5619	6257
NM_001330660	27	42	75	79	32	32	143	271	164	170	198	200
NM_001301226	0	0	0	0	0	0	0	0	0	0	0	0
NM_001195201	0	0	0	0	0	0	0	0	0	0	0	0
NM_001195217	0	0	0	0	0	0	0	0	0	0	0	0
NM_020944	0	0	0	0	0	0	0	0	0	0	0	0
NM_001301227	0	0	0	0	0	0	0	0	0	0	0	0
NM_001195200	0	0	0	0	0	0	0	0	0	0	0	0
NR_106912	0	0	0	0	0	0	0	0	0	0	0	0
NM_006289	4184	6113	3869	4218	5269	5683	6663	12694	10394	11231	6046	6601
NM_213674	0	0	0	0	0	0	0	0	0	0	0	0
NM_001044264	0	0	0	0	0	0	0	0	0	0	0	0
NM_003289	0	0	0	0	0	0	0	0	0	0	0	0
NR_003051	4	6	12	13	17	28	88	181	16	18	34	34
NM_001039592	39	51	46	48	33	33	11	27	72	75	74	78
NM_172312	0	0	0	0	0	0	0	0	0	0	0	0
NM_003995	348	506	1234	1302	1305	1388	4570	8339	4679	4962	4078	4337
NM_001042590	512	769	3935	4219	2137	2290	2743	5032	2129	2270	3256	3458
NM_001348107	32	46	67	72	117	122	43	72	41	45	35	39
NM_016446	0	0	0	0	0	0	0	0	0	0	0	0
NM_001363625	0	0	0	0	0	0	0	0	0	0	0	0
NM_001042589	0	0	0	0	0	0	0	0	0	0	0	0
NM_001366760	0	0	0	0	0	0	0	0	0	0	0	0
NM_001363621	0	0	0	0	0	0	0	0	0	0	0	0
NM_001363620	0	0	0	0	0	0	0	0	0	0	0	0
NM_001363622	0	0	0	0	0	0	0	0	0	0	0	0
NM_032593	419	589	481	523	607	655	412	750	666	727	489	511
NM_001012446	0	0	0	0	0	0	0	0	0	0	0	0
NR_052026	0	1	0	0	0	0	2	2	0	0	1	1
NM_001039792	56	87	60	64	117	127	24	37	30	32	31	34
NM_001004487	7	8	13	16	14	14	19	36	5	7	7	8
NR_159431	0	0	0	0	0	0	0	0	0	0	0	0
NM_019897	0	0	3	4	8	8	0	0	0	0	0	0
NM_001287013	0	0	0	0	0	0	0	0	0	0	0	0
NM_001287014	0	0	0	0	0	0	0	0	0	0	0	0
NM_001287011	1	1	0	0	2	2	0	1	3	6	0	1
NM_001287010	0	0	0	0	0	0	0	0	0	0	0	0
NM_005893	4	4	18	19	18	20	7	11	7	8	8	8
NM_022343	0	0	0	0	0	0	0	0	0	0	0	0
NM_001287012	0	0	0	0	0	0	0	0	0	0	0	0
NR_104637	3	5	3	3	4	3	3	4	8	9	6	6
NR_104638	0	0	0	0	0	0	0	0	0	0	0	0
NR_104639	2	2	5	6	8	9	1	1	13	14	7	8
NR_104640	0	0	1	1	0	0	0	0	0	0	0	0
NR_104641	0	0	0	0	0	0	0	0	0	0	0	0
NM_001311203	0	0	0	0	0	0	0	0	0	0	0	0
NM_005476	0	0	0	0	0	0	0	0	0	0	0	0
NM_001190388	0	0	0	0	0	0	0	0	0	0	0	0
NM_001190384	0	0	0	0	0	0	0	0	0	0	0	0
NR_132349	0	0	0	0	0	0	0	0	0	0	0	0
NM_001190383	0	0	0	0	0	0	0	0	0	0	0	0
NM_001184762	0	0	0	0	0	0	0	0	0	0	0	0
NM_001184761	0	0	0	0	0	0	0	0	0	0	0	0
NM_001311206	0	0	0	0	0	0	0	0	0	0	0	0
NM_001311205	0	0	0	0	0	0	0	0	0	0	0	0
NM_007096	0	0	0	0	0	0	0	0	0	0	0	0
NM_001833	0	0	0	0	0	0	0	0	0	0	0	0
NM_001184760	0	0	0	0	0	0	0	0	0	0	0	0
NM_001311204	0	0	0	0	0	0	0	0	0	0	0	0
NM_001128227	0	0	0	0	0	0	0	0	0	0	0	0
NM_001076677	0	0	0	0	0	0	0	0	0	0	0	0
NM_022781	0	0	0	0	0	0	0	0	0	0	0	0
NM_194332	0	0	0	0	0	0	0	0	0	0	0	0
NM_194330	0	0	2	2	2	2	20	46	7	7	6	6
NM_194329	0	0	0	0	0	0	0	0	0	0	0	0
NM_194328	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256692	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256688	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256687	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256685	0	0	0	0	0	0	0	0	0	0	0	0
NM_014791	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256690	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256693	0	0	0	0	0	0	0	0	0	0	0	0
NR_046337	0	0	0	0	0	0	1	2	5	5	3	3
NM_001256691	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256689	0	0	0	0	0	0	0	0	0	0	0	0
NR_039686	0	0	0	0	0	0	0	0	0	0	0	0
NR_039766	0	0	0	0	0	0	0	0	0	0	0	0
NR_039687	0	0	0	0	0	0	0	0	0	0	0	0
NR_036592	701	1027	4483	4817	2080	2337	9114	17300	6006	6446	10293	10978
NM_014872	229	330	684	715	392	412	5890	11011	6206	6617	6720	7125
NM_012203	1403	2087	3024	3353	3730	4160	3153	5959	3746	4118	2447	2715
NM_012166	337	480	2108	2269	1699	1837	2577	4657	2138	2288	2275	2420
NM_001134484	0	0	0	0	0	0	1	4	4	4	1	1
NM_001134485	0	0	0	0	0	0	0	0	0	0	0	0
NM_001001790	0	0	0	0	0	0	0	0	0	0	0	0
NM_014907	0	0	2	3	1	1	0	0	1	1	0	0
NM_001371223	0	0	0	0	0	0	0	0	0	0	0	0
NM_001286952	0	0	0	0	0	0	0	0	0	0	0	0
NM_001286951	0	0	0	0	0	0	0	0	0	0	0	0
NM_001286950	0	0	0	0	0	0	0	0	0	0	0	0
NM_024345	14	21	149	190	184	220	425	908	139	155	210	249
NM_001286953	0	0	0	0	0	0	0	0	0	0	0	0
NM_001286954	0	0	0	0	0	0	0	0	0	0	0	0
NM_144964	0	0	0	0	0	0	0	0	0	0	0	0
NM_016042	7	8	24	27	11	8	74	145	104	128	76	94
NR_104612	1	1	4	3	1	1	19	32	38	41	24	23
NM_001286810	1	1	1	2	2	4	18	27	5	5	3	4
NM_001002269	0	0	0	0	0	0	0	0	0	0	0	0
NM_033412	34	47	336	341	158	169	1123	2011	1026	1111	949	1037
NM_000692	186	285	940	1024	812	880	2433	4528	1435	1571	2297	2467
NM_001007563	20	37	330	354	192	202	34402	64397	55580	59621	28198	30396
NR_027294	19	28	182	201	140	160	59	107	171	189	68	74
NM_147195	0	0	0	0	0	0	0	0	0	0	0	0
NM_001331100	0	0	2	2	2	3	2	16	8	9	2	3
NR_047651	53	84	428	471	437	474	222	410	633	667	127	141
NM_001085452	0	0	0	0	0	0	0	0	2	2	0	0
NR_126046	8	15	30	36	18	24	48	100	114	120	124	155
NR_015363	5	9	1	2	0	1	13	52	19	25	25	43
NR_126044	0	0	0	0	0	0	0	0	0	0	0	0
NR_126045	0	0	0	0	0	0	0	0	0	0	0	0
NR_126048	0	0	0	2	0	0	13	47	6	8	9	13
NR_126049	0	0	0	0	0	0	0	0	0	0	0	0
NR_026759	0	0	0	0	0	0	0	0	0	0	0	0
NR_136310	0	0	0	0	0	0	0	0	0	0	0	0
NR_121572	10	10	105	110	25	27	80	180	59	81	106	116
NR_031629	0	0	0	0	0	0	3	3	1	1	6	6
NR_034006	65	88	156	173	101	101	285	544	289	312	358	391
NM_001085476	6	8	57	76	26	45	10	37	13	17	21	30
NR_015361	0	0	0	0	0	0	0	0	0	0	0	0
NR_147037	0	0	7	13	4	4	0	0	0	0	0	0
NR_147036	0	0	4	7	4	4	0	0	1	1	0	0
NM_001286836	1	1	1	2	0	1	2	5	1	2	3	3
NR_039688	0	0	0	0	0	0	0	0	0	0	0	0
NR_039689	0	0	0	0	0	0	0	0	0	0	0	0
NR_103714	10	17	6	8	6	6	22	45	30	33	35	47
NR_135136	0	0	0	0	0	0	0	0	2	2	1	1
NM_001145196	0	0	2	2	0	0	0	0	2	2	0	0
NR_126050	1	8	35	41	15	15	90	203	103	122	49	67
NR_121564	0	0	0	2	0	0	0	0	0	0	0	0
NR_131213	2	2	3	3	0	0	4	4	2	2	1	1
NR_160669	0	0	0	0	0	0	0	0	0	0	0	0
NM_015667	0	0	0	0	0	0	0	0	0	0	0	0
NM_001113541	0	0	0	0	0	0	0	0	0	0	0	0
NR_027421	0	14	22	52	9	22	38	134	35	78	57	100
NR_144466	0	1	1	3	0	1	1	6	23	53	3	5
NR_121606	0	0	2	2	0	0	1	3	2	2	6	7
NR_147619	0	0	0	0	0	0	5	5	0	0	4	4
NR_121647	40	53	92	104	33	36	511	984	241	269	1509	1615
NR_135128	89	154	788	879	244	282	434	786	604	662	1207	1320
NR_024496	3	6	19	23	0	2	8	14	2	2	8	8
NR_135010	1	1	0	0	0	1	2	6	1	1	0	0
NR_126047	21	30	62	71	54	60	476	823	148	159	295	319
NR_122077	1	2	8	8	2	2	45	95	0	0	0	0
NR_122076	1	1	14	14	16	18	224	390	2	5	4	4
NR_135597	0	0	0	0	0	0	0	0	0	0	0	0
NR_046175	0	0	0	0	2	2	0	0	0	0	0	0
NR_002817	0	0	2	2	6	7	6	13	4	7	3	4
NR_160666	0	0	0	0	0	0	0	0	0	0	0	0
NR_160664	0	0	0	0	0	0	0	0	0	0	0	0
NR_160665	2	2	1	2	0	0	0	0	2	2	2	2
NR_160667	0	0	0	0	0	0	0	0	0	0	0	0
NR_160668	0	0	0	0	0	0	0	0	0	0	0	0
NR_146625	12	46	73	148	50	97	277	966	205	401	641	1216
NR_146626	0	0	0	0	0	0	0	0	0	0	0	0
NR_033856	0	0	0	0	0	2	1	5	0	2	0	0
NR_146419	1	1	17	13	6	4	26	51	136	141	43	45
NM_001098805	0	0	0	0	0	0	2	2	0	0	5	5
NR_160671	0	0	0	0	0	0	0	0	0	0	0	0
NM_001126334	2	3	13	25	5	7	4	17	4	3	14	22
NM_199244	2	2	12	17	30	30	18	40	15	17	70	77
NM_001330668	0	0	0	0	0	0	0	0	0	0	0	0
NR_104600	0	0	9	8	0	1	7	9	3	3	3	4
NM_001024916	0	0	0	0	0	0	0	0	0	0	0	0
NM_001286835	14	19	64	77	27	36	132	249	55	60	348	344
NM_001363751	0	0	0	0	0	0	0	0	0	0	0	0
NR_027472	4	4	0	0	0	0	0	0	0	0	0	0
NM_033160	0	0	0	0	0	0	0	0	0	0	0	0
NM_001317916	0	0	0	0	0	0	0	0	0	0	0	0
NR_134255	0	0	2	3	0	0	1	7	0	0	4	3
NR_026801	0	0	0	0	0	0	0	0	0	2	0	0
NM_001083124	0	0	0	0	0	0	0	0	4	4	2	2
NR_135122	0	0	0	0	0	0	0	0	0	0	0	1
NR_103833	63	80	66	82	30	37	123	233	665	725	311	351
NR_027422	29	60	75	112	55	67	91	203	259	340	131	176
NR_121192	0	0	0	0	0	0	0	0	0	0	0	0
NR_121191	0	1	0	0	0	0	0	0	0	0	0	1
NM_199135	2	7	39	49	19	28	5	29	20	26	10	17
NR_015423	0	0	0	0	0	0	0	0	0	0	0	0
NR_109769	3	6	0	0	0	0	0	0	0	0	0	0
NM_153237	2	2	3	3	3	3	0	0	7	7	2	2
NM_138333	451	667	1623	1770	1376	1541	1838	3469	2049	2215	2392	2570
NM_002732	0	0	2	2	0	0	0	0	0	1	0	1
NR_110647	6	9	9	9	6	6	2	5	17	17	19	20
NR_047671	0	0	2	5	0	0	0	0	4	4	1	1
NR_131757	0	0	0	0	4	4	0	0	0	0	2	2
NR_038833	0	0	0	0	0	0	0	0	0	0	0	0
NR_040076	0	0	5	6	0	3	3	9	5	7	6	6
NM_015110	400	550	1158	1220	542	580	4762	8890	6028	6317	5310	5560
NM_001007470	0	0	0	0	0	0	0	0	0	0	0	0
NR_029621	0	0	0	0	0	0	0	0	0	0	0	0
NM_206948	0	0	0	0	0	0	0	0	0	0	0	0
NM_016014	0	0	21	21	12	14	33	66	32	33	53	54
NM_001025780	270	362	857	919	403	458	1730	3432	1472	1570	2373	2480
NM_001371610	0	0	0	0	0	0	0	0	0	0	0	0
NM_001128618	0	0	0	0	2	2	0	1	0	0	1	1
NR_110953	1	1	0	0	0	0	0	0	2	2	4	4
NR_110952	0	0	0	1	0	0	1	1	2	2	8	8
NR_121120	0	0	0	0	0	0	0	0	0	0	0	0
NR_121180	0	0	0	0	0	0	0	0	0	0	0	0
NR_121181	0	0	0	0	0	0	0	0	0	0	0	0
NM_000689	5243	7380	2909	3045	2810	2938	9	15	63	65	726	758
NM_000700	657	944	511	538	429	447	318	593	659	687	513	535
NR_121182	0	0	0	0	0	0	0	0	0	0	0	0
NR_125791	3	7	106	121	132	151	70	135	35	40	53	57
NM_001365023	0	0	0	0	0	0	0	0	2	2	0	0
NM_017998	185	250	816	873	507	562	1393	2625	1377	1467	1593	1689
NM_001330679	0	1	2	2	0	0	1	1	3	3	6	6
NM_152420	0	0	0	0	0	0	0	0	0	0	0	0
NM_017881	0	0	0	0	0	0	0	0	0	0	0	0
NM_001330678	0	0	0	0	0	0	0	0	0	0	0	0
NM_001127603	0	0	0	0	0	0	0	0	0	0	0	0
NM_001320497	0	0	6	6	1	1	9	22	5	5	7	7
NR_135282	0	0	4	5	5	8	3	13	1	2	2	3
NM_018339	629	861	5397	5701	2114	2330	3738	6899	2932	3075	6533	6810
NR_026890	16	33	23	35	21	25	70	259	65	110	45	74
NM_001490	1	1	1	1	0	2	6	3	3	5	1	2
NM_001097634	0	0	0	0	2	2	0	0	0	0	2	2
NM_001097633	0	0	0	0	0	0	0	0	0	0	0	0
NM_001097635	0	0	3	3	1	1	7	8	2	2	1	1
NM_001097636	0	0	2	2	0	0	8	12	0	0	2	2
NR_132313	0	0	0	0	0	0	0	0	0	0	0	0
NR_132312	0	0	0	0	0	0	0	0	0	0	0	0
NR_015342	0	0	0	0	0	0	0	0	0	0	0	0
NM_001013735	0	0	0	0	0	0	1	1	0	0	0	0
NR_026668	0	0	0	0	0	0	0	0	0	0	0	0
NM_058179	73	97	78	77	74	70	85	149	150	144	124	119
NM_021154	0	0	0	0	0	0	0	0	0	0	0	0
NR_109771	0	0	2	2	0	0	0	0	0	0	0	0
NR_121212	0	0	7	8	3	3	4	8	2	1	8	9
NR_109772	1	4	10	15	7	7	15	30	79	91	8	9
NR_026851	0	0	0	0	0	0	0	1	4	4	0	0
NM_207416	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145197	0	0	0	0	0	0	0	0	2	2	0	0
NM_001001670	0	0	0	0	0	0	0	0	0	0	0	0
NM_152573	0	0	34	37	24	27	53	111	61	64	66	67
NM_001244962	0	0	0	0	0	0	2	3	0	0	0	0
NM_001244961	0	0	0	0	0	0	0	0	2	2	1	1
NM_013438	1	2	15	15	5	5	67	108	46	47	48	49
NM_053067	0	0	0	0	0	0	0	0	0	0	0	0
NR_135839	5	5	33	39	18	21	83	132	32	35	54	59
NR_135840	2	3	0	0	3	3	6	8	4	7	6	7
NM_031263	0	0	0	0	0	0	0	0	0	0	0	0
NM_002140	0	0	0	0	0	0	0	0	0	0	0	0
NM_032307	21	34	54	68	82	83	240	459	320	359	366	409
NM_001318188	0	0	0	0	0	0	0	0	0	0	0	0
NM_001318187	0	0	0	0	0	0	0	0	0	0	0	0
NM_001318186	0	0	0	0	0	0	0	0	0	0	0	0
NM_031262	0	0	0	0	0	0	0	0	0	0	0	0
NM_001358294	0	1	0	0	2	2	6	10	1	1	4	4
NR_029605	5	5	24	24	20	21	51	114	70	72	145	147
NM_001317997	0	0	5	5	0	0	1	2	1	1	2	3
NM_001358291	0	0	0	0	0	0	0	0	0	0	0	0
NM_001358292	0	0	0	0	0	0	0	0	0	0	0	0
NM_001358293	0	0	0	0	0	0	0	0	0	0	0	0
NM_024945	0	0	0	0	0	0	0	0	0	0	0	0
NR_110995	0	0	0	0	1	2	2	2	0	0	2	2
NR_029410	96	138	280	302	163	170	948	1992	1269	1345	1112	1215
NM_016548	0	7	21	33	22	62	17	168	3	13	1	33
NM_177937	1	1	8	9	0	1	39	83	34	36	47	51
NR_110996	0	0	3	6	2	2	11	31	7	9	22	24
NM_024617	0	0	0	0	0	0	0	0	0	0	0	0
NM_001185074	0	0	0	0	0	0	0	0	0	0	0	0
NM_001330718	2	2	5	5	2	2	3	12	9	9	3	6
NM_001185059	0	0	0	0	0	0	0	0	0	0	0	0
NM_030940	1117	1627	5501	5914	2239	2511	3764	7363	3110	3323	5159	5574
NM_002048	230	292	186	218	389	458	1522	2950	3582	3949	3405	3689
NR_049794	11	14	64	67	14	16	50	107	86	97	68	78
NR_036691	0	0	0	0	0	0	0	1	0	0	0	0
NR_161226	2	8	28	28	23	24	20	32	26	28	25	25
NR_146781	0	0	0	0	1	1	2	2	0	0	1	1
NM_001257971	0	0	0	0	0	0	0	0	0	0	0	0
NM_001912	2	3	10	12	5	8	9	19	4	6	7	7
NM_001257973	0	0	0	0	0	0	0	0	0	0	0	0
NM_145918	0	0	0	0	0	0	0	0	0	0	0	0
NR_027917	1	0	4	4	2	1	0	0	0	0	0	1
NM_001257972	0	0	0	0	0	0	0	0	0	0	0	0
NM_178828	0	0	4	4	3	3	2	3	0	0	0	0
NR_033405	0	0	0	0	0	0	0	2	0	0	7	7
NR_040117	0	0	1	1	3	3	1	1	0	0	0	0
NR_149022	0	0	10	12	2	2	0	0	0	0	0	0
NM_001145124	4	6	51	56	27	28	7	10	4	4	7	8
NM_178432	0	0	0	0	1	1	0	2	0	0	0	0
NM_001170639	0	0	0	0	0	0	0	0	0	0	0	0
NM_001170640	0	0	0	0	0	0	0	0	0	0	0	0
NM_012119	0	0	0	0	0	0	0	0	0	0	0	0
NR_135137	0	0	0	0	0	0	0	0	0	0	0	0
NR_135138	0	0	0	0	0	0	0	0	0	0	0	0
NM_001039803	0	4	22	23	14	15	83	172	58	61	56	59
NM_001166137	0	0	0	0	0	0	0	0	0	0	0	0
NM_001350978	0	0	0	0	0	0	0	0	0	0	0	0
NM_001161625	4	9	5	6	0	0	11	27	7	8	32	34
NM_145283	0	0	11	12	4	5	16	30	7	7	89	96
NR_036252	0	0	0	0	0	0	0	0	0	0	0	0
NM_001142413	0	0	0	0	0	0	0	0	0	0	0	0
NM_001001938	0	0	1	1	1	2	0	0	0	0	1	2
NM_001282689	0	0	0	0	0	0	0	0	0	0	0	0
NM_024077	0	0	0	0	0	0	0	0	0	0	0	0
NM_001827	13	26	148	160	150	157	1570	2925	1347	1424	1033	1079
NM_001282688	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282690	3	4	1	1	0	0	12	22	16	17	9	10
NM_001354702	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354698	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354697	0	0	0	0	0	0	0	0	0	0	0	0
NR_036108	0	0	0	0	0	0	18	46	77	83	10	13
NM_001354696	0	0	0	0	0	0	0	0	0	0	0	0
NM_006705	162	238	153	179	236	265	2363	4379	3680	4145	2108	2349
NR_109791	0	0	1	1	1	1	4	5	5	5	1	1
NR_038882	1	1	2	2	2	3	1	1	4	4	0	0
NR_036253	0	0	0	0	0	0	0	0	0	0	0	0
NM_017594	752	1115	40711	43251	18178	19569	1748	3246	4139	4398	5829	6171
NR_033912	0	0	2	5	4	4	16	25	5	6	11	13
NR_135306	2	3	3	4	4	4	1	10	3	4	2	2
NM_001289999	0	0	0	0	2	2	5	11	3	5	8	8
NM_005384	0	1	0	1	1	1	2	4	1	3	2	3
NM_001290000	0	0	0	0	0	0	0	0	0	0	0	0
NR_037472	0	0	0	0	0	0	0	0	0	0	0	0
NR_037489	0	0	0	0	0	0	0	0	0	0	0	0
NM_006415	0	0	0	0	0	0	0	0	0	0	0	0
NM_178324	1	1	11	17	7	7	20	31	11	18	17	26
NM_001368273	0	0	1	1	1	1	9	17	5	7	8	9
NR_015444	5	11	8	9	18	19	6	8	6	11	16	19
NM_001368272	0	0	0	0	0	0	0	0	0	0	0	0
NM_001281303	0	0	0	0	0	0	0	0	0	0	0	0
NM_001350291	0	0	0	0	0	0	0	0	0	0	0	0
NM_017948	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256394	0	0	1	1	0	0	10	15	4	4	6	6
NR_046106	4	9	18	19	10	10	65	115	109	114	79	87
NM_001330722	0	0	0	0	0	0	0	0	0	0	0	0
NM_033014	0	1	0	0	0	0	1	1	0	0	0	0
NM_014057	0	0	0	0	0	0	0	0	0	0	0	0
NM_024416	0	0	0	0	0	0	0	0	0	0	0	0
NR_037424	0	0	0	0	0	0	0	0	0	0	0	0
NR_003704	0	0	0	0	0	0	0	0	1	1	1	1
NM_001393	1	1	0	0	0	0	0	0	0	0	0	0
NM_001197295	0	0	0	0	0	0	0	0	0	0	0	0
NM_005014	345	474	181	188	58	64	29	52	68	70	174	181
NM_001193335	0	0	0	0	0	0	0	0	0	0	0	0
NM_017680	8	12	8	8	0	0	6	8	16	16	22	24
NM_001197296	2	3	1	1	0	0	0	0	7	8	4	4
NR_039817	0	0	0	0	0	0	0	0	0	0	0	0
NM_001286971	1	1	2	2	0	0	5	5	5	4	5	5
NR_036505	0	0	0	0	0	0	0	0	0	0	0	0
NM_015250	0	0	0	0	0	0	0	0	0	0	0	0
NM_001003800	54	66	928	993	659	709	2148	3892	2021	2161	2065	2217
NM_031486	0	0	1	1	0	0	0	1	0	0	6	6
NR_136301	103	154	1131	1217	868	932	14	37	49	55	76	86
NR_026868	338	478	1118	1204	930	1049	219	380	396	431	648	694
NM_001354536	0	0	1	2	5	5	1	3	0	0	1	1
NM_001007101	0	0	0	0	0	0	0	0	0	0	0	0
NM_001261458	0	0	0	0	0	0	0	0	0	0	0	0
NM_001261459	0	0	0	0	0	0	0	0	0	0	0	0
NM_001261460	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354537	0	0	0	0	0	0	0	0	0	0	0	0
NR_111003	0	0	2	3	2	2	0	0	4	4	4	4
NM_001083536	0	0	0	0	1	1	59	106	57	62	117	133
NM_001286993	0	0	0	0	0	0	0	0	0	0	0	0
NM_033086	0	0	0	0	0	0	0	0	0	0	0	0
NR_121565	6	6	2	4	0	0	11	13	19	26	29	31
NM_001369952	0	0	0	0	0	0	0	0	0	0	0	0
NM_001369951	0	0	0	0	0	0	0	0	0	0	0	0
NM_004148	473	701	649	742	1004	1146	390	733	748	815	342	389
NR_134468	0	0	0	0	0	0	0	0	0	0	0	0
NM_001318011	0	0	0	0	0	0	0	0	0	0	0	0
NM_001318010	0	0	0	0	0	0	0	0	0	0	0	0
NR_134464	0	0	0	0	0	0	0	0	0	0	0	0
NM_032310	0	0	0	0	0	0	0	0	0	0	0	0
NR_134467	0	0	0	0	0	0	0	0	0	0	0	0
NR_134466	0	0	0	0	0	0	0	0	0	0	0	0
NR_134465	0	0	0	0	0	0	0	0	0	0	0	0
NR_160511	0	0	0	0	0	0	0	0	0	0	0	0
NR_160512	0	0	0	0	0	0	0	0	0	0	0	0
NR_160513	0	0	0	0	0	0	0	0	0	0	0	0
NR_136238	0	0	0	0	0	0	0	0	0	0	0	0
NR_136237	0	0	0	0	0	0	0	0	0	0	0	0
NR_136236	0	0	0	0	0	0	0	0	0	0	0	0
NR_136235	0	0	0	0	0	0	0	0	0	0	0	0
NR_136234	0	0	0	0	0	0	0	0	0	0	0	0
NR_136233	0	0	0	0	0	0	0	0	0	0	0	0
NR_136232	0	0	0	0	0	0	0	0	0	0	0	0
NR_136231	0	0	0	0	0	0	0	0	0	0	0	0
NM_198841	0	0	0	0	0	0	0	0	0	0	0	0
NM_001368813	177	290	1568	1697	894	969	1202	2292	695	755	2539	2767
NM_001322224	0	0	0	0	0	0	0	0	0	0	0	0
NR_136229	0	0	0	0	0	0	0	0	0	0	0	0
NR_136230	0	0	0	0	0	0	0	0	0	0	0	0
NR_036254	0	0	0	0	0	0	0	0	0	0	0	0
NM_021570	1	2	6	6	2	4	2	2	3	4	0	0
NR_144455	0	0	0	0	0	0	0	1	0	0	0	0
NR_029481	4	4	3	4	2	2	4	10	6	6	7	8
NR_029476	0	0	2	2	0	0	1	5	0	0	4	4
NR_029483	1	1	0	0	0	0	2	2	3	3	2	2
NR_046163	4	5	0	0	1	1	1	6	4	7	7	7
NR_046165	0	0	0	0	0	0	0	0	0	0	0	0
NM_001301275	2	4	8	11	6	6	34	55	18	21	51	52
NM_017561	1	1	0	0	6	6	5	17	0	0	2	4
NM_003448	0	0	0	0	0	0	0	0	0	0	0	0
NR_033937	5	5	72	77	52	54	128	249	83	93	340	373
NM_194320	0	0	0	0	0	0	0	0	0	0	0	0
NM_032558	1115	1566	2186	2304	1751	1868	3056	5541	3200	3265	3404	3511
NM_003837	0	0	1	1	7	7	0	0	8	8	0	0
NR_121566	0	0	0	0	0	0	0	0	0	0	0	0
NR_121567	0	0	0	0	0	0	0	0	0	0	0	0
NR_121568	0	0	0	0	0	0	0	0	0	0	0	0
NR_121569	0	0	0	0	0	0	0	0	0	0	0	0
NR_031755	0	0	0	0	0	0	0	0	2	2	4	4
NR_147613	1	2	13	13	7	7	2	6	5	5	0	0
NR_147614	0	0	0	0	0	0	0	0	0	0	0	0
NR_029496	0	0	0	0	0	0	0	0	0	0	0	0
NR_029665	1	1	2	2	1	1	1	2	3	3	2	2
NR_029664	0	0	4	4	5	5	3	5	0	0	1	1
NR_106729	0	0	0	0	0	0	0	0	0	0	0	0
NR_036109	1	1	3	3	1	1	2	2	1	1	0	0
NM_001083602	0	0	0	0	0	0	0	0	0	0	0	0
NM_001083603	0	0	0	0	0	0	0	0	0	0	0	0
NM_001083605	0	0	0	0	0	0	0	0	0	0	0	0
NM_001083606	0	0	4	7	10	11	7	13	6	6	7	9
NM_001083604	0	0	0	0	0	0	1	1	0	0	2	2
NM_001354919	0	0	0	0	0	0	0	0	0	0	0	0
NM_001083607	3	5	0	0	5	5	2	3	6	6	16	17
NR_038982	3	4	9	9	3	3	17	34	26	30	23	25
NM_000264	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354918	0	0	0	0	0	0	0	0	0	0	0	0
NR_149061	0	0	0	0	0	0	0	0	0	0	0	0
NR_023389	64	81	187	214	158	166	198	436	181	192	194	213
NR_024129	349	533	162	182	195	223	2	7	4	5	6	6
NR_132344	18	24	7	8	17	21	0	6	0	1	0	0
NM_000197	16	28	41	44	67	75	0	0	1	1	15	17
NR_146524	1	1	25	27	15	15	0	0	0	0	2	2
NM_153695	40	67	154	166	79	95	1008	1947	2808	2980	1166	1229
NM_001351568	0	0	0	0	0	0	0	0	0	0	0	0
NM_001077181	0	0	0	0	0	0	0	0	0	0	0	0
NM_001351569	0	0	0	0	0	0	0	0	0	0	0	0
NM_001351570	6	9	1	1	2	3	6	10	0	0	1	1
NM_153698	137	191	315	331	210	223	96	194	135	142	228	249
NR_026792	8	14	62	66	61	66	24	54	11	15	159	168
NM_014930	0	0	0	0	0	0	1	1	0	0	0	0
NM_001346991	0	0	0	0	0	0	0	0	0	0	0	0
NM_001346993	0	0	0	0	0	0	0	0	0	0	0	0
NM_001346995	0	0	0	0	0	0	0	0	0	0	0	0
